id_tempo,data_inversa,dia_semana,horario,fase_dia
43597,2025-10-31,sexta-feira,12:15:00,Pleno dia
43598,2025-10-31,sexta-feira,13:30:00,Pleno dia
43599,2025-10-31,sexta-feira,09:22:00,Pleno dia
43600,2025-10-31,sexta-feira,13:50:00,Pleno dia
43601,2025-10-31,sexta-feira,14:25:00,Pleno dia
43602,2025-10-31,sexta-feira,13:45:00,Pleno dia
43603,2025-10-31,sexta-feira,14:15:00,Pleno dia
43604,2025-10-31,sexta-feira,15:10:00,Pleno dia
43605,2025-10-26,domingo,00:00:00,Plena Noite
43606,2025-10-31,sexta-feira,15:20:00,Pleno dia
43607,2025-10-31,sexta-feira,15:30:00,Pleno dia
43608,2025-10-20,segunda-feira,01:55:00,Plena Noite
43609,2025-10-31,sexta-feira,16:45:00,Pleno dia
43610,2025-10-28,terça-feira,07:10:00,Pleno dia
43611,2025-10-31,sexta-feira,17:15:00,Pleno dia
43612,2025-10-31,sexta-feira,15:15:00,Pleno dia
43613,2025-10-31,sexta-feira,16:50:00,Pleno dia
43614,2025-10-31,sexta-feira,17:50:00,Pleno dia
43615,2025-10-31,sexta-feira,17:50:00,Anoitecer
43616,2025-08-20,quarta-feira,10:30:00,Pleno dia
43617,2025-10-31,sexta-feira,16:30:00,Pleno dia
43618,2025-10-31,sexta-feira,16:20:00,Pleno dia
43619,2025-10-31,sexta-feira,11:50:00,Pleno dia
43620,2025-10-31,sexta-feira,18:30:00,Plena Noite
43621,2025-10-31,sexta-feira,18:45:00,Plena Noite
43622,2025-10-23,quinta-feira,19:20:00,Anoitecer
43623,2025-10-31,sexta-feira,17:20:00,Pleno dia
43624,2025-10-31,sexta-feira,17:52:00,Anoitecer
43625,2025-10-31,sexta-feira,18:25:00,Plena Noite
43626,2025-10-31,sexta-feira,16:40:00,Anoitecer
43627,2025-10-31,sexta-feira,18:50:00,Plena Noite
43628,2025-10-31,sexta-feira,18:55:00,Plena Noite
43629,2025-10-31,sexta-feira,18:10:00,Plena Noite
43630,2025-10-31,sexta-feira,19:00:00,Plena Noite
43631,2025-10-31,sexta-feira,18:30:00,Anoitecer
43632,2025-10-31,sexta-feira,19:10:00,Plena Noite
43633,2025-10-31,sexta-feira,18:20:00,Anoitecer
43634,2025-10-31,sexta-feira,20:55:00,Plena Noite
43635,2025-10-31,sexta-feira,17:15:00,Anoitecer
43636,2025-10-31,sexta-feira,19:25:00,Plena Noite
43637,2025-10-31,sexta-feira,21:29:00,Plena Noite
43638,2025-10-31,sexta-feira,19:49:00,Plena Noite
43639,2025-10-11,sábado,10:20:00,Pleno dia
43640,2025-10-31,sexta-feira,19:55:00,Plena Noite
43641,2025-10-31,sexta-feira,22:10:00,Plena Noite
43642,2025-10-31,sexta-feira,19:50:00,Plena Noite
43643,2025-10-31,sexta-feira,20:00:00,Plena Noite
43644,2025-10-31,sexta-feira,21:00:00,Plena Noite
43645,2025-10-31,sexta-feira,21:30:00,Pleno dia
43646,2025-10-31,sexta-feira,20:46:00,Plena Noite
43647,2025-10-31,sexta-feira,22:30:00,Plena Noite
43648,2025-10-31,sexta-feira,22:50:00,Plena Noite
43649,2025-10-31,sexta-feira,20:30:00,Plena Noite
43650,2025-10-31,sexta-feira,22:15:00,Plena Noite
43651,2025-10-31,sexta-feira,20:10:00,Plena Noite
43652,2025-11-01,sábado,00:00:00,Plena Noite
43653,2025-11-01,sábado,00:30:00,Plena Noite
43654,2025-10-31,sexta-feira,23:05:00,Plena Noite
43655,2025-11-01,sábado,02:15:00,Plena Noite
43656,2025-11-01,sábado,04:35:00,Plena Noite
43657,2025-11-01,sábado,03:45:00,Plena Noite
43658,2025-11-01,sábado,04:23:00,Amanhecer
43659,2025-11-01,sábado,03:40:00,Plena Noite
43660,2025-11-01,sábado,04:45:00,Amanhecer
43661,2025-11-01,sábado,05:30:00,Amanhecer
43662,2025-11-01,sábado,06:25:00,Pleno dia
43663,2025-11-01,sábado,07:15:00,Amanhecer
43664,2025-10-24,sexta-feira,23:41:00,Plena Noite
43665,2025-11-01,sábado,07:00:00,Pleno dia
43666,2025-11-01,sábado,05:15:00,Amanhecer
43667,2025-11-01,sábado,07:40:00,Pleno dia
43668,2025-11-01,sábado,07:49:00,Pleno dia
43669,2025-11-01,sábado,03:00:00,Plena Noite
43670,2025-10-20,segunda-feira,11:10:00,Pleno dia
43671,2025-11-01,sábado,07:50:00,Pleno dia
43672,2025-11-01,sábado,08:00:00,Pleno dia
43673,2025-11-01,sábado,05:00:00,Amanhecer
43674,2025-11-01,sábado,08:17:00,Pleno dia
43675,2025-11-01,sábado,08:50:00,Pleno dia
43676,2025-10-29,quarta-feira,07:00:00,Amanhecer
43677,2025-11-01,sábado,08:30:00,Pleno dia
43678,2025-11-01,sábado,09:00:00,Pleno dia
43679,2025-11-01,sábado,09:36:00,Pleno dia
43680,2025-11-01,sábado,09:40:00,Pleno dia
43681,2025-10-28,terça-feira,11:30:00,Pleno dia
43682,2025-11-01,sábado,11:00:00,Pleno dia
43683,2025-11-01,sábado,10:40:00,Pleno dia
43684,2025-11-01,sábado,09:42:00,Pleno dia
43685,2025-11-01,sábado,11:41:00,Pleno dia
43686,2025-11-01,sábado,10:15:00,Pleno dia
43687,2025-11-01,sábado,11:24:00,Pleno dia
43688,2025-11-01,sábado,12:35:00,Pleno dia
43689,2025-11-01,sábado,11:35:00,Pleno dia
43690,2025-11-01,sábado,11:30:00,Pleno dia
43691,2025-11-01,sábado,12:00:00,Pleno dia
43692,2025-11-01,sábado,10:00:00,Pleno dia
43693,2025-11-01,sábado,13:20:00,Pleno dia
43694,2025-11-01,sábado,14:20:00,Pleno dia
43695,2025-11-01,sábado,15:10:00,Pleno dia
43696,2025-11-01,sábado,12:40:00,Pleno dia
43697,2025-11-01,sábado,14:45:00,Pleno dia
43698,2025-11-01,sábado,09:20:00,Pleno dia
43699,2025-11-01,sábado,15:30:00,Pleno dia
43700,2025-10-24,sexta-feira,17:30:00,Plena Noite
43701,2025-11-01,sábado,15:18:00,Pleno dia
43702,2025-11-01,sábado,16:15:00,Pleno dia
43703,2025-11-01,sábado,16:25:00,Pleno dia
43704,2025-11-01,sábado,16:30:00,Anoitecer
43705,2025-11-01,sábado,15:17:00,Pleno dia
43706,2025-11-01,sábado,16:30:00,Pleno dia
43707,2025-11-01,sábado,15:45:00,Pleno dia
43708,2025-11-01,sábado,16:20:00,Pleno dia
43709,2025-11-01,sábado,17:20:00,Pleno dia
43710,2025-11-01,sábado,17:30:00,Pleno dia
43711,2025-11-01,sábado,17:40:00,Anoitecer
43712,2025-11-01,sábado,15:00:00,Pleno dia
43713,2025-11-01,sábado,18:10:00,Pleno dia
43714,2025-11-01,sábado,15:50:00,Pleno dia
43715,2025-11-01,sábado,17:50:00,Anoitecer
43716,2025-11-01,sábado,17:15:00,Anoitecer
43717,2025-11-01,sábado,18:50:00,Pleno dia
43718,2025-11-01,sábado,17:00:00,Pleno dia
43719,2025-11-01,sábado,18:27:00,Plena Noite
43720,2025-09-06,sábado,06:35:00,Pleno dia
43721,2025-11-01,sábado,17:40:00,Plena Noite
43722,2025-11-01,sábado,18:26:00,Plena Noite
43723,2025-11-01,sábado,19:42:00,Plena Noite
43724,2025-11-01,sábado,19:40:00,Plena Noite
43725,2025-11-01,sábado,19:21:00,Plena Noite
43726,2025-11-01,sábado,18:45:00,Plena Noite
43727,2025-11-01,sábado,20:00:00,Plena Noite
43728,2025-11-01,sábado,20:19:00,Plena Noite
43729,2025-11-01,sábado,19:10:00,Plena Noite
43730,2025-11-01,sábado,18:20:00,Pleno dia
43731,2025-11-01,sábado,18:08:00,Plena Noite
43732,2025-11-01,sábado,19:26:00,Plena Noite
43733,2025-11-01,sábado,19:50:00,Plena Noite
43734,2025-11-01,sábado,20:40:00,Plena Noite
43735,2025-11-01,sábado,19:30:00,Plena Noite
43736,2025-11-01,sábado,20:15:00,Plena Noite
43737,2025-11-01,sábado,19:30:00,Pleno dia
43738,2025-11-01,sábado,21:00:00,Plena Noite
43739,2025-11-01,sábado,18:40:00,Plena Noite
43740,2025-11-01,sábado,20:55:00,Plena Noite
43741,2025-11-01,sábado,20:20:00,Plena Noite
43742,2025-11-01,sábado,20:45:00,Plena Noite
43743,2025-11-01,sábado,21:50:00,Plena Noite
43744,2025-11-01,sábado,22:25:00,Plena Noite
43745,2025-11-01,sábado,22:15:00,Plena Noite
43746,2025-11-01,sábado,22:00:00,Plena Noite
43747,2025-11-01,sábado,18:30:00,Plena Noite
43748,2025-11-01,sábado,21:40:00,Plena Noite
43749,2025-11-01,sábado,22:28:00,Plena Noite
43750,2025-11-01,sábado,10:55:00,Pleno dia
43751,2025-11-01,sábado,22:50:00,Plena Noite
43752,2025-11-01,sábado,23:40:00,Plena Noite
43753,2025-11-01,sábado,23:30:00,Plena Noite
43754,2025-11-02,domingo,00:20:00,Plena Noite
43755,2025-11-01,sábado,23:00:00,Plena Noite
43756,2025-11-01,sábado,23:18:00,Plena Noite
43757,2025-11-01,sábado,22:20:00,Plena Noite
43758,2025-11-02,domingo,00:05:00,Plena Noite
43759,2025-11-02,domingo,00:15:00,Plena Noite
43760,2025-11-02,domingo,02:10:00,Plena Noite
43761,2025-11-02,domingo,01:30:00,Plena Noite
43762,2025-11-02,domingo,02:45:00,Plena Noite
43763,2025-11-02,domingo,02:40:00,Plena Noite
43764,2025-11-02,domingo,02:50:00,Plena Noite
43765,2025-11-02,domingo,03:34:00,Plena Noite
43766,2025-11-02,domingo,02:00:00,Plena Noite
43767,2025-11-02,domingo,03:00:00,Plena Noite
43768,2025-11-02,domingo,03:35:00,Plena Noite
43769,2025-11-02,domingo,03:10:00,Plena Noite
43770,2025-11-02,domingo,03:25:00,Plena Noite
43771,2025-11-02,domingo,04:20:00,Plena Noite
43772,2025-11-02,domingo,00:30:00,Plena Noite
43773,2025-11-01,sábado,21:30:00,Plena Noite
43774,2025-11-02,domingo,04:00:00,Amanhecer
43775,2025-11-02,domingo,03:15:00,Plena Noite
43776,2025-11-02,domingo,01:45:00,Plena Noite
43777,2025-11-02,domingo,04:10:00,Plena Noite
43778,2025-11-02,domingo,05:15:00,Amanhecer
43779,2025-11-02,domingo,03:40:00,Amanhecer
43780,2025-11-02,domingo,05:40:00,Amanhecer
43781,2025-11-02,domingo,05:10:00,Amanhecer
43782,2025-11-02,domingo,04:30:00,Plena Noite
43783,2025-11-02,domingo,02:30:00,Plena Noite
43784,2025-11-02,domingo,06:45:00,Pleno dia
43785,2025-11-02,domingo,06:11:00,Pleno dia
43786,2025-11-02,domingo,05:45:00,Amanhecer
43787,2025-11-02,domingo,05:00:00,Amanhecer
43788,2025-11-02,domingo,07:00:00,Pleno dia
43789,2025-11-01,sábado,23:10:00,Plena Noite
43790,2025-11-02,domingo,07:20:00,Pleno dia
43791,2025-11-02,domingo,05:17:00,Plena Noite
43792,2025-11-02,domingo,06:30:00,Pleno dia
43793,2025-11-02,domingo,07:30:00,Pleno dia
43794,2025-11-01,sábado,19:35:00,Plena Noite
43795,2025-11-02,domingo,06:25:00,Pleno dia
43796,2025-11-02,domingo,08:20:00,Pleno dia
43797,2025-11-02,domingo,07:23:00,Pleno dia
43798,2025-11-02,domingo,08:42:00,Pleno dia
43799,2025-11-02,domingo,03:40:00,Plena Noite
43800,2025-11-02,domingo,09:00:00,Pleno dia
43801,2025-11-02,domingo,07:10:00,Pleno dia
43802,2025-11-02,domingo,08:30:00,Pleno dia
43803,2025-11-02,domingo,08:25:00,Pleno dia
43804,2025-10-18,sábado,00:50:00,Plena Noite
43805,2025-11-02,domingo,10:25:00,Pleno dia
43806,2025-11-02,domingo,10:30:00,Pleno dia
43807,2025-11-02,domingo,09:04:00,Pleno dia
43808,2025-11-02,domingo,09:10:00,Pleno dia
43809,2025-11-02,domingo,10:40:00,Pleno dia
43810,2025-11-02,domingo,10:35:00,Pleno dia
43811,2025-11-02,domingo,10:48:00,Pleno dia
43812,2025-11-02,domingo,08:35:00,Pleno dia
43813,2025-11-02,domingo,10:00:00,Pleno dia
43814,2025-11-02,domingo,11:30:00,Pleno dia
43815,2025-11-02,domingo,11:20:00,Pleno dia
43816,2025-11-02,domingo,09:30:00,Pleno dia
43817,2025-11-02,domingo,10:20:00,Pleno dia
43818,2025-11-02,domingo,12:00:00,Pleno dia
43819,2025-11-02,domingo,13:00:00,Pleno dia
43820,2025-11-02,domingo,13:10:00,Pleno dia
43821,2025-11-02,domingo,10:45:00,Pleno dia
43822,2025-11-02,domingo,12:15:00,Pleno dia
43823,2025-11-02,domingo,14:50:00,Pleno dia
43824,2025-11-02,domingo,13:40:00,Pleno dia
43825,2025-11-02,domingo,14:30:00,Pleno dia
43826,2025-11-02,domingo,13:53:00,Pleno dia
43827,2025-11-02,domingo,14:15:00,Pleno dia
43828,2025-11-02,domingo,09:20:00,Pleno dia
43829,2025-11-02,domingo,15:45:00,Pleno dia
43830,2025-11-02,domingo,16:05:00,Pleno dia
43831,2025-11-02,domingo,15:20:00,Pleno dia
43832,2025-11-02,domingo,15:50:00,Pleno dia
43833,2025-11-02,domingo,15:40:00,Pleno dia
43834,2025-11-02,domingo,16:40:00,Pleno dia
43835,2025-11-02,domingo,16:45:00,Pleno dia
43836,2025-11-02,domingo,14:20:00,Pleno dia
43837,2025-11-02,domingo,15:30:00,Pleno dia
43838,2025-11-02,domingo,13:11:00,Pleno dia
43839,2025-11-02,domingo,16:15:00,Pleno dia
43840,2025-11-02,domingo,17:20:00,Pleno dia
43841,2025-11-02,domingo,17:30:00,Pleno dia
43842,2025-11-02,domingo,17:24:00,Anoitecer
43843,2025-11-02,domingo,17:15:00,Anoitecer
43844,2025-11-02,domingo,17:20:00,Anoitecer
43845,2025-11-02,domingo,17:04:00,Pleno dia
43846,2025-11-02,domingo,17:55:00,Plena Noite
43847,2025-11-02,domingo,17:50:00,Anoitecer
43848,2025-11-02,domingo,17:15:00,Pleno dia
43849,2025-11-02,domingo,19:00:00,Plena Noite
43850,2025-11-02,domingo,17:40:00,Pleno dia
43851,2025-11-02,domingo,19:20:00,Plena Noite
43852,2025-11-02,domingo,19:15:00,Plena Noite
43853,2025-11-02,domingo,18:50:00,Anoitecer
43854,2025-11-02,domingo,20:22:00,Plena Noite
43855,2025-11-02,domingo,20:20:00,Plena Noite
43856,2025-11-02,domingo,19:30:00,Plena Noite
43857,2025-11-02,domingo,20:30:00,Plena Noite
43858,2025-11-02,domingo,20:00:00,Plena Noite
43859,2025-11-02,domingo,19:35:00,Plena Noite
43860,2025-11-02,domingo,06:00:00,Pleno dia
43861,2025-11-02,domingo,20:40:00,Plena Noite
43862,2025-11-02,domingo,21:15:00,Plena Noite
43863,2025-11-02,domingo,21:20:00,Plena Noite
43864,2025-11-02,domingo,12:45:00,Pleno dia
43865,2025-11-02,domingo,22:00:00,Plena Noite
43866,2025-11-02,domingo,17:30:00,Anoitecer
43867,2025-11-02,domingo,23:20:00,Plena Noite
43868,2025-11-02,domingo,23:30:00,Plena Noite
43869,2025-11-02,domingo,23:05:00,Plena Noite
43870,2025-11-03,segunda-feira,00:20:00,Plena Noite
43871,2025-11-02,domingo,23:58:00,Plena Noite
43872,2025-11-02,domingo,23:00:00,Plena Noite
43873,2025-11-03,segunda-feira,02:10:00,Plena Noite
43874,2025-11-03,segunda-feira,03:30:00,Plena Noite
43875,2025-11-03,segunda-feira,03:25:00,Plena Noite
43876,2025-11-03,segunda-feira,02:00:00,Plena Noite
43877,2025-11-03,segunda-feira,05:15:00,Amanhecer
43878,2025-11-03,segunda-feira,04:30:00,Amanhecer
43879,2025-11-03,segunda-feira,04:50:00,Amanhecer
43880,2025-11-03,segunda-feira,05:40:00,Pleno dia
43881,2025-11-03,segunda-feira,05:50:00,Pleno dia
43882,2025-11-03,segunda-feira,06:00:00,Pleno dia
43883,2025-11-03,segunda-feira,06:38:00,Pleno dia
43884,2025-11-03,segunda-feira,06:33:00,Pleno dia
43885,2025-11-03,segunda-feira,00:50:00,Plena Noite
43886,2025-11-03,segunda-feira,07:05:00,Pleno dia
43887,2025-11-03,segunda-feira,07:17:00,Pleno dia
43888,2025-11-03,segunda-feira,07:50:00,Pleno dia
43889,2025-11-03,segunda-feira,06:08:00,Amanhecer
43890,2025-11-03,segunda-feira,07:10:00,Pleno dia
43891,2025-11-03,segunda-feira,08:38:00,Pleno dia
43892,2025-11-03,segunda-feira,08:20:00,Pleno dia
43893,2025-11-03,segunda-feira,08:05:00,Pleno dia
43894,2025-11-03,segunda-feira,07:30:00,Pleno dia
43895,2025-11-03,segunda-feira,08:30:00,Pleno dia
43896,2025-11-03,segunda-feira,09:50:00,Pleno dia
43897,2025-11-03,segunda-feira,10:20:00,Pleno dia
43898,2025-11-03,segunda-feira,10:05:00,Pleno dia
43899,2025-11-03,segunda-feira,10:35:00,Pleno dia
43900,2025-10-18,sábado,08:50:00,Pleno dia
43901,2025-11-03,segunda-feira,09:40:00,Pleno dia
43902,2025-11-03,segunda-feira,11:30:00,Pleno dia
43903,2025-11-03,segunda-feira,05:00:00,Amanhecer
43904,2025-11-03,segunda-feira,12:00:00,Pleno dia
43905,2025-11-03,segunda-feira,10:52:00,Pleno dia
43906,2025-11-03,segunda-feira,12:15:00,Pleno dia
43907,2025-11-03,segunda-feira,12:20:00,Pleno dia
43908,2025-11-03,segunda-feira,12:30:00,Pleno dia
43909,2025-11-03,segunda-feira,13:10:00,Pleno dia
43910,2025-11-03,segunda-feira,13:40:00,Pleno dia
43911,2025-02-10,segunda-feira,07:25:00,Pleno dia
43912,2025-11-03,segunda-feira,14:00:00,Pleno dia
43913,2025-10-18,sábado,17:05:00,Pleno dia
43914,2025-11-03,segunda-feira,13:45:00,Pleno dia
43915,2025-11-03,segunda-feira,15:10:00,Pleno dia
43916,2025-11-03,segunda-feira,14:30:00,Pleno dia
43917,2025-11-03,segunda-feira,15:40:00,Pleno dia
43918,2025-11-03,segunda-feira,15:45:00,Pleno dia
43919,2025-11-03,segunda-feira,15:30:00,Pleno dia
43920,2025-11-03,segunda-feira,13:00:00,Pleno dia
43921,2025-11-03,segunda-feira,16:10:00,Pleno dia
43922,2025-11-03,segunda-feira,13:20:00,Pleno dia
43923,2025-08-23,sábado,17:38:00,Plena Noite
43924,2025-11-03,segunda-feira,13:30:00,Pleno dia
43925,2025-11-03,segunda-feira,09:50:00,Amanhecer
43926,2025-10-31,sexta-feira,07:20:00,Pleno dia
43927,2025-11-03,segunda-feira,15:15:00,Pleno dia
43928,2025-11-03,segunda-feira,17:30:00,Pleno dia
43929,2025-11-03,segunda-feira,17:00:00,Anoitecer
43930,2025-11-03,segunda-feira,17:05:00,Anoitecer
43931,2025-11-03,segunda-feira,17:00:00,Pleno dia
43932,2025-11-03,segunda-feira,17:40:00,Anoitecer
43933,2025-11-03,segunda-feira,17:20:00,Pleno dia
43934,2025-11-03,segunda-feira,17:55:00,Anoitecer
43935,2025-11-03,segunda-feira,18:09:00,Pleno dia
43936,2025-11-03,segunda-feira,18:25:00,Plena Noite
43937,2025-11-03,segunda-feira,17:35:00,Anoitecer
43938,2025-11-03,segunda-feira,18:29:00,Plena Noite
43939,2025-11-03,segunda-feira,18:28:00,Plena Noite
43940,2025-11-03,segunda-feira,18:15:00,Plena Noite
43941,2025-11-03,segunda-feira,19:00:00,Plena Noite
43942,2025-11-03,segunda-feira,18:12:00,Plena Noite
43943,2025-11-03,segunda-feira,18:45:00,Plena Noite
43944,2025-11-03,segunda-feira,17:50:00,Pleno dia
43945,2025-11-03,segunda-feira,18:30:00,Anoitecer
43946,2025-11-03,segunda-feira,16:20:00,Pleno dia
43947,2025-09-23,terça-feira,12:02:00,Pleno dia
43948,2025-11-03,segunda-feira,19:49:00,Plena Noite
43949,2025-11-03,segunda-feira,18:48:00,Plena Noite
43950,2025-11-03,segunda-feira,18:40:00,Plena Noite
43951,2025-11-03,segunda-feira,19:35:00,Plena Noite
43952,2025-11-03,segunda-feira,20:18:00,Plena Noite
43953,2025-11-03,segunda-feira,20:05:00,Plena Noite
43954,2025-11-03,segunda-feira,21:30:00,Plena Noite
43955,2025-11-03,segunda-feira,21:40:00,Plena Noite
43956,2025-11-03,segunda-feira,22:00:00,Plena Noite
43957,2025-11-03,segunda-feira,20:50:00,Plena Noite
43958,2025-11-03,segunda-feira,23:50:00,Plena Noite
43959,2025-11-03,segunda-feira,22:50:00,Plena Noite
43960,2025-11-04,terça-feira,02:48:00,Plena Noite
43961,2025-11-04,terça-feira,04:05:00,Amanhecer
43962,2025-11-04,terça-feira,06:25:00,Pleno dia
43963,2025-11-04,terça-feira,05:50:00,Pleno dia
43964,2025-11-04,terça-feira,04:20:00,Amanhecer
43965,2025-11-04,terça-feira,07:00:00,Amanhecer
43966,2025-11-04,terça-feira,07:10:00,Pleno dia
43967,2025-11-03,segunda-feira,19:10:00,Plena Noite
43968,2025-11-04,terça-feira,08:00:00,Pleno dia
43969,2025-11-04,terça-feira,08:20:00,Pleno dia
43970,2025-11-04,terça-feira,07:40:00,Pleno dia
43971,2025-10-11,sábado,05:30:00,Pleno dia
43972,2025-11-04,terça-feira,08:35:00,Pleno dia
43973,2025-11-04,terça-feira,08:15:00,Pleno dia
43974,2025-11-04,terça-feira,07:30:00,Pleno dia
43975,2025-11-04,terça-feira,09:00:00,Pleno dia
43976,2025-11-01,sábado,02:30:00,Plena Noite
43977,2025-11-04,terça-feira,08:05:00,Pleno dia
43978,2025-10-31,sexta-feira,06:50:00,Pleno dia
43979,2025-11-04,terça-feira,09:45:00,Pleno dia
43980,2025-09-25,quinta-feira,12:58:00,Pleno dia
43981,2025-11-04,terça-feira,09:15:00,Pleno dia
43982,2025-11-04,terça-feira,10:40:00,Pleno dia
43983,2025-11-04,terça-feira,11:00:00,Pleno dia
43984,2025-11-04,terça-feira,10:45:00,Pleno dia
43985,2025-11-04,terça-feira,11:10:00,Pleno dia
43986,2025-11-04,terça-feira,11:30:00,Pleno dia
43987,2025-11-04,terça-feira,11:50:00,Pleno dia
43988,2025-11-04,terça-feira,12:00:00,Pleno dia
43989,2025-11-04,terça-feira,08:42:00,Pleno dia
43990,2025-11-04,terça-feira,12:45:00,Pleno dia
43991,2025-11-04,terça-feira,12:55:00,Pleno dia
43992,2025-11-04,terça-feira,07:50:00,Pleno dia
43993,2025-11-04,terça-feira,12:15:00,Pleno dia
43994,2025-11-04,terça-feira,13:40:00,Pleno dia
43995,2025-11-04,terça-feira,12:35:00,Pleno dia
43996,2025-10-26,domingo,08:30:00,Pleno dia
43997,2025-11-04,terça-feira,13:21:00,Pleno dia
43998,2025-11-04,terça-feira,10:30:00,Pleno dia
43999,2025-11-04,terça-feira,13:30:00,Pleno dia
44000,2025-11-04,terça-feira,14:40:00,Pleno dia
44001,2025-11-04,terça-feira,15:00:00,Pleno dia
44002,2025-11-04,terça-feira,09:38:00,Pleno dia
44003,2025-11-04,terça-feira,14:55:00,Pleno dia
44004,2025-11-04,terça-feira,15:30:00,Pleno dia
44005,2025-11-04,terça-feira,15:45:00,Pleno dia
44006,2025-09-25,quinta-feira,09:25:00,Pleno dia
44007,2025-11-04,terça-feira,10:10:00,Pleno dia
44008,2025-11-04,terça-feira,17:05:00,Pleno dia
44009,2025-11-04,terça-feira,17:29:00,Pleno dia
44010,2025-11-04,terça-feira,17:40:00,Anoitecer
44011,2025-11-04,terça-feira,18:00:00,Anoitecer
44012,2025-11-04,terça-feira,18:21:00,Plena Noite
44013,2025-11-04,terça-feira,19:05:00,Plena Noite
44014,2025-11-04,terça-feira,18:10:00,Plena Noite
44015,2025-11-04,terça-feira,12:18:00,Pleno dia
44016,2025-11-04,terça-feira,19:00:00,Anoitecer
44017,2025-11-04,terça-feira,18:50:00,Plena Noite
44018,2025-11-04,terça-feira,19:30:00,Plena Noite
44019,2025-11-04,terça-feira,18:35:00,Plena Noite
44020,2025-11-04,terça-feira,19:50:00,Plena Noite
44021,2025-11-04,terça-feira,18:00:00,Plena Noite
44022,2025-11-04,terça-feira,10:55:00,Pleno dia
44023,2025-11-04,terça-feira,17:35:00,Pleno dia
44024,2025-11-04,terça-feira,17:20:00,Pleno dia
44025,2025-09-21,domingo,10:30:00,Pleno dia
44026,2025-11-04,terça-feira,18:15:00,Anoitecer
44027,2025-11-04,terça-feira,20:40:00,Plena Noite
44028,2025-11-04,terça-feira,18:55:00,Plena Noite
44029,2025-11-03,segunda-feira,00:27:00,Plena Noite
44030,2025-11-04,terça-feira,21:50:00,Plena Noite
44031,2025-11-04,terça-feira,22:00:00,Plena Noite
44032,2025-11-04,terça-feira,21:12:00,Plena Noite
44033,2025-11-04,terça-feira,22:50:00,Plena Noite
44034,2025-11-04,terça-feira,22:30:00,Plena Noite
44035,2025-11-05,quarta-feira,00:30:00,Plena Noite
44036,2025-11-04,terça-feira,23:50:00,Plena Noite
44037,2025-11-05,quarta-feira,04:00:00,Plena Noite
44038,2025-11-04,terça-feira,22:40:00,Plena Noite
44039,2025-11-05,quarta-feira,06:00:00,Amanhecer
44040,2025-11-05,quarta-feira,06:26:00,Pleno dia
44041,2025-11-05,quarta-feira,07:00:00,Amanhecer
44042,2025-11-05,quarta-feira,01:40:00,Plena Noite
44043,2025-11-05,quarta-feira,07:20:00,Pleno dia
44044,2025-11-04,terça-feira,19:00:00,Plena Noite
44045,2025-11-05,quarta-feira,06:40:00,Pleno dia
44046,2025-11-05,quarta-feira,07:00:00,Pleno dia
44047,2025-11-05,quarta-feira,07:45:00,Pleno dia
44048,2025-11-05,quarta-feira,08:06:00,Pleno dia
44049,2025-11-05,quarta-feira,07:35:00,Pleno dia
44050,2025-11-03,segunda-feira,11:20:00,Pleno dia
44051,2025-11-05,quarta-feira,07:30:00,Pleno dia
44052,2025-11-05,quarta-feira,07:15:00,Pleno dia
44053,2025-11-05,quarta-feira,08:15:00,Pleno dia
44054,2025-11-05,quarta-feira,08:30:00,Pleno dia
44055,2025-11-05,quarta-feira,08:20:00,Pleno dia
